test_acc,runtime,train_acc,system,representation
0.9156626506024096,0.538367917,0.0,Aleph,node_edge
0.6746987951807228,3.033783667,0.0,Aleph,edge_based
0.6746987951807228,3.219000167,0.0,Aleph,Klog
