test_acc,runtime,train_acc,system,representation
1.0,1.268700361251831,0.80952380952381,Tilde,edge_based
1.0,1.3489601612091064,0.80952380952381,Tilde,node_only
1.0,1.242305040359497,0.80952380952381,Tilde,node_edge
1.0,1.2361500263214111,0.80952380952381,Tilde,Klog
