train_acc,train_loss,val_acc,test_acc,test_acc_std,lr,epoch,model,layers,hidden_dims,total_epochs,runtime,test_size,val_size,train_size,representation
0.631578947368421,5.143896818161011,0.0,0.6875,0.012499999999999956,1e-05,121,GINE,2,128,200,74.33144748210907,3,15,133,node_only
0.6616541353383458,4.816751033067703,0.0,0.7124999999999999,0.012500000000000011,1e-05,121,GINE,2,128,200,8.611165046691895,3,15,133,node_edge
0.6466165413533834,4.951603651046753,0.0,0.675,0.0,1e-05,121,GINE,2,128,200,10.122838497161865,3,15,133,edge_based
0.6240601503759399,4.941273331642151,0.0,0.675,0.0,1e-05,121,GINE,2,256,200,146.5798110961914,3,15,133,node_only
0.6541353383458647,4.757930278778076,0.0,0.7,0.0,1e-05,121,GINE,2,256,200,12.327816128730774,3,15,133,node_edge
0.6390977443609023,4.921466708183289,0.0,0.675,0.0,1e-05,121,GINE,2,256,200,15.986766457557678,3,15,133,edge_based
0.6390977443609023,5.181983411312103,0.0,0.7,0.0,1e-05,121,GINE,4,128,200,217.85087299346924,3,15,133,node_only
0.7293233082706767,4.2519571185112,0.0,0.7124999999999999,0.012500000000000011,1e-05,121,GINE,4,128,200,21.12210202217102,3,15,133,node_edge
0.6390977443609023,4.877633213996887,0.0,0.675,0.0,1e-05,121,GINE,4,128,200,25.706283926963806,3,15,133,edge_based
0.6466165413533834,4.987258315086365,0.0,0.7124999999999999,0.012500000000000011,1e-05,121,GINE,4,256,200,448.75567746162415,3,15,133,node_only
0.7142857142857143,3.911788046360016,0.0,0.7124999999999999,0.012500000000000011,1e-05,121,GINE,4,256,200,29.72757649421692,3,15,133,node_edge
0.6466165413533834,4.973858952522278,0.0,0.675,0.0,1e-05,121,GINE,4,256,200,38.81370949745178,3,15,133,edge_based
0.631578947368421,5.094960927963257,0.0,0.675,0.0,1e-05,121,GCN,2,128,200,53.37394440174103,3,15,133,node_only
0.6240601503759399,5.076886296272278,0.0,0.675,0.0,1e-05,121,GCN,2,128,200,4.768300533294678,3,15,133,node_edge
0.631578947368421,5.171107590198517,0.0,0.675,0.0,1e-05,121,GCN,2,128,200,5.718056917190552,3,15,133,edge_based
0.6240601503759399,5.154747307300568,0.0,0.675,0.0,1e-05,121,GCN,2,256,200,96.01781892776489,3,15,133,node_only
0.631578947368421,5.177542686462402,0.0,0.675,0.0,1e-05,121,GCN,2,256,200,7.3166550397872925,3,15,133,node_edge
0.631578947368421,5.117007732391357,0.0,0.675,0.0,1e-05,121,GCN,2,256,200,9.27469253540039,3,15,133,edge_based
0.6541353383458647,4.925698310136795,0.0,0.675,0.0,1e-05,121,GCN,4,128,200,104.29497742652893,3,15,133,node_only
0.6541353383458647,5.059278428554535,0.0,0.675,0.0,1e-05,121,GCN,4,128,200,9.143959045410156,3,15,133,node_edge
0.631578947368421,5.164748966693878,0.0,0.675,0.0,1e-05,121,GCN,4,128,200,11.833690166473389,3,15,133,edge_based
0.6466165413533834,5.028761923313141,0.0,0.675,0.0,1e-05,121,GCN,4,256,200,188.50458300113678,3,15,133,node_only
0.6466165413533834,5.078028976917267,0.0,0.675,0.0,1e-05,121,GCN,4,256,200,14.320738554000854,3,15,133,node_edge
0.6466165413533834,5.113426059484482,0.0,0.675,0.0,1e-05,121,GCN,4,256,200,18.961239457130432,3,15,133,edge_based
0.6240601503759399,5.0740498304367065,0.0,0.675,0.0,1e-05,121,GlobalAttentionNet,2,128,200,26.280993103981018,3,15,133,node_only
0.6240601503759399,4.838777452707291,0.0,0.675,0.0,1e-05,121,GlobalAttentionNet,2,128,200,4.425439953804016,3,15,133,node_edge
0.6466165413533834,5.001085817813873,0.0,0.675,0.0,1e-05,121,GlobalAttentionNet,2,128,200,5.060581564903259,3,15,133,edge_based
0.6541353383458647,5.10748291015625,0.0,0.675,0.0,1e-05,121,GlobalAttentionNet,2,256,200,45.01646637916565,3,15,133,node_only
0.6390977443609023,5.171058386564255,0.0,0.675,0.0,1e-05,121,GlobalAttentionNet,2,256,200,6.9493290185928345,3,15,133,node_edge
0.631578947368421,5.164883375167847,0.0,0.675,0.0,1e-05,121,GlobalAttentionNet,2,256,200,7.151461362838745,3,15,133,edge_based
0.6390977443609023,5.0638943910598755,0.0,0.675,0.0,1e-05,121,GlobalAttentionNet,4,128,200,62.64164960384369,3,15,133,node_only
0.6240601503759399,4.881984710693359,0.0,0.675,0.0,1e-05,121,GlobalAttentionNet,4,128,200,7.358259081840515,3,15,133,node_edge
0.6466165413533834,5.00276380777359,0.0,0.675,0.0,1e-05,121,GlobalAttentionNet,4,128,200,8.427513241767883,3,15,133,edge_based
0.631578947368421,5.063568711280823,0.0,0.675,0.0,1e-05,121,GlobalAttentionNet,4,256,200,118.96271598339081,3,15,133,node_only
0.631578947368421,5.218420743942261,0.0,0.6875,0.012499999999999956,1e-05,121,GlobalAttentionNet,4,256,200,12.674817562103271,3,15,133,node_edge
0.6390977443609023,5.204640209674835,0.0,0.675,0.0,1e-05,121,GlobalAttentionNet,4,256,200,14.924655437469482,3,15,133,edge_based
0.6015037593984962,5.140395104885101,0.0,0.675,0.0,1e-05,121,SAGPool,2,128,200,25.346135020256042,3,15,133,node_only
0.631578947368421,5.1875094175338745,0.0,0.675,0.0,1e-05,121,SAGPool,2,128,200,4.238550901412964,3,15,133,node_edge
0.6466165413533834,5.140895575284958,0.0,0.675,0.0,1e-05,121,SAGPool,2,128,200,4.6611210107803345,3,15,133,edge_based
0.6090225563909775,5.192655146121979,0.0,0.675,0.0,1e-05,121,SAGPool,2,256,200,45.30557954311371,3,15,133,node_only
0.631578947368421,5.11375492811203,0.0,0.675,0.0,1e-05,121,SAGPool,2,256,200,6.402417063713074,3,15,133,node_edge
0.6466165413533834,5.207737684249878,0.0,0.675,0.0,1e-05,121,SAGPool,2,256,200,7.140719413757324,3,15,133,edge_based
