train_acc,train_loss,val_acc,test_acc,test_acc_std,lr,epoch,model,layers,hidden_dims,total_epochs,runtime,test_size,val_size,train_size,representation
0.9166666666666666,2.8029936477541924,0.9473684210526315,0.8794326241134751,0.010029883421085743,1e-05,121,GINE,2,64,200,23.01017451286316,3,19,168,node_edge
0.9166666666666666,2.4896244406700134,0.8947368421052632,0.8723404255319149,0.0,1e-05,124,GINE,2,64,200,23.7476540406545,3,19,168,Klog
0.9345238095238095,1.9795190915465355,0.8421052631578947,0.8865248226950354,0.010029883421085743,1e-05,125,GINE,2,128,200,35.37879467010498,3,19,168,node_edge
0.9226190476190477,2.50590842962265,0.8947368421052632,0.8794326241134751,0.010029883421085743,1e-05,121,GINE,2,128,200,37.1558313369751,3,19,168,Klog
0.9285714285714286,2.38105109333992,0.8947368421052632,0.8794326241134751,0.010029883421085743,1e-05,121,GINE,3,64,200,34.389143228530884,3,19,168,node_edge
0.8988095238095238,2.7266473472118378,0.9473684210526315,0.8723404255319149,0.0,1e-05,121,GINE,3,64,200,36.169562180837,3,19,168,Klog
0.9285714285714286,2.5318956151604652,0.8947368421052632,0.8723404255319149,0.0,1e-05,121,GINE,3,128,200,45.537229458491005,3,19,168,node_edge
0.875,2.806782178580761,0.8421052631578947,0.8794326241134751,0.010029883421085743,1e-05,121,GINE,3,128,200,44.72523005803426,3,19,168,Klog
0.8630952380952381,4.3862446546554565,0.8947368421052632,0.8723404255319149,0.0,1e-05,121,GCN,2,64,200,16.383407990137737,3,19,168,node_edge
0.8690476190476191,4.20602023601532,0.8421052631578947,0.8723404255319149,0.0,1e-05,121,GCN,2,64,200,16.718645095825195,3,19,168,Klog
0.8809523809523809,3.9917646273970604,0.7368421052631579,0.8723404255319149,0.0,1e-05,121,GCN,2,128,200,24.75717838605245,3,19,168,node_edge
0.8630952380952381,3.2898678854107857,0.8947368421052632,0.8723404255319149,0.0,1e-05,121,GCN,2,128,200,25.160347938537598,3,19,168,Klog
0.8630952380952381,4.301762104034424,0.8947368421052632,0.8723404255319149,0.0,1e-05,121,GCN,3,64,200,20.511038939158123,3,19,168,node_edge
0.8630952380952381,4.273597523570061,0.8947368421052632,0.8723404255319149,0.0,1e-05,121,GCN,3,64,200,22.114439566930134,3,19,168,Klog
0.8630952380952381,4.265213832259178,0.8947368421052632,0.8723404255319149,0.0,1e-05,121,GCN,3,128,200,36.95444464683533,3,19,168,node_edge
0.8630952380952381,3.5493483543395996,0.8947368421052632,0.8723404255319149,0.0,1e-05,121,GCN,3,128,200,36.483827670415245,3,19,168,Klog
0.8630952380952381,4.38754566013813,0.8947368421052632,0.8723404255319149,0.0,1e-05,121,GlobalAttentionNet,2,64,200,13.706485033035278,3,19,168,node_edge
0.8511904761904762,3.891810268163681,1.0,0.8723404255319149,0.0,1e-05,121,GlobalAttentionNet,2,64,200,14.335851351420084,3,19,168,Klog
0.8630952380952381,3.7496803998947144,0.8947368421052632,0.8723404255319149,0.0,1e-05,121,GlobalAttentionNet,2,128,200,22.02510674794515,3,19,168,node_edge
0.8630952380952381,3.534985765814781,0.8947368421052632,0.8723404255319149,0.0,1e-05,121,GlobalAttentionNet,2,128,200,22.353208621342976,3,19,168,Klog
0.8630952380952381,4.024971827864647,0.8947368421052632,0.8723404255319149,0.0,1e-05,121,GlobalAttentionNet,3,64,200,18.79354429244995,3,19,168,node_edge
0.8690476190476191,3.7809347063302994,0.8421052631578947,0.8723404255319149,0.0,1e-05,121,GlobalAttentionNet,3,64,200,19.878905057907104,3,19,168,Klog
0.8511904761904762,3.9808384627103806,1.0,0.8723404255319149,0.0,1e-05,121,GlobalAttentionNet,3,128,200,30.19489860534668,3,19,168,node_edge
0.8630952380952381,4.072900682687759,0.8947368421052632,0.8723404255319149,0.0,1e-05,121,GlobalAttentionNet,3,128,200,30.921058654785156,3,19,168,Klog
0.8630952380952381,4.495317757129669,0.8947368421052632,0.8723404255319149,0.0,1e-05,121,SAGPool,2,64,200,13.117111047108969,3,19,168,node_edge
0.8690476190476191,4.158675372600555,0.8421052631578947,0.8723404255319149,0.0,1e-05,121,SAGPool,2,64,200,13.252798636754354,3,19,168,Klog
0.8690476190476191,4.570025280117989,0.8421052631578947,0.8723404255319149,0.0,1e-05,121,SAGPool,2,128,200,20.791021664937336,3,19,168,node_edge
0.8690476190476191,3.8779783248901367,0.8421052631578947,0.8723404255319149,0.0,1e-05,121,SAGPool,2,128,200,21.760229031244915,3,19,168,Klog
0.8690476190476191,4.098168045282364,0.8421052631578947,0.8723404255319149,0.0,1e-05,121,SAGPool,3,64,200,24.55712302525838,3,19,168,node_edge
0.8571428571428571,4.607187032699585,0.9473684210526315,0.8723404255319149,0.0,1e-05,121,SAGPool,3,64,200,24.4207657178243,3,19,168,Klog
0.8571428571428571,4.506800264120102,0.9473684210526315,0.8723404255319149,0.0,1e-05,121,SAGPool,3,128,200,38.701127211252846,3,19,168,node_edge
0.875,3.2463283836841583,0.7894736842105263,0.8723404255319149,0.0,1e-05,121,SAGPool,3,128,200,39.23748286565145,3,19,168,Klog
