,epoch,_wandb,val_acc,_runtime,test_acc,train_acc,lr,_step,_timestamp,fold,model,layers,dataset,batch_size,hidden_dims,repetitions,dataset_size
909,199.0,{'runtime': 11},0.72,11.608969926834106,0.6413043478260869,0.67,1e-05,199.0,1701878974.780329,0,GCN,3,HotIn,32,32,1,100
910,199.0,{'runtime': 14},0.96,14.610357999801636,0.9891304347826086,0.98,1e-05,199.0,1701878975.96843,0,GIN,3,HotIn,32,32,1,100
911,199.0,{'runtime': 14},0.96,14.998072862625122,0.9565217391304348,0.99,1e-05,199.0,1701878975.869392,0,GIN,3,HotIn,32,32,0,100
912,199.0,{'runtime': 9},0.88,9.822504043579102,0.9565217391304348,1.0,1e-05,199.0,1701878953.697033,0,GlobalAttentionNet,2,HotIn,32,32,1,100
913,199.0,{'runtime': 9},0.92,10.067465782165527,0.9565217391304348,1.0,1e-05,199.0,1701878953.2821949,0,GlobalAttentionNet,2,HotIn,32,32,0,100
914,199.0,{'runtime': 9},0.88,9.80839490890503,0.9239130434782608,0.97,1e-05,199.0,1701878952.8385248,0,SAGPool,2,HotIn,32,32,0,100
915,199.0,{'runtime': 9},0.96,9.635843992233276,0.9565217391304348,1.0,1e-05,199.0,1701878952.684405,0,SAGPool,2,HotIn,32,32,1,100
916,199.0,{'runtime': 10},0.8,10.663310050964355,0.9456521739130436,0.89,1e-05,199.0,1701878951.895502,0,GCN,2,HotIn,32,32,1,100
917,199.0,{'runtime': 12},0.96,13.38263487815857,0.9891304347826086,1.0,1e-05,199.0,1701878953.222616,0,GIN,2,HotIn,32,32,0,100
918,199.0,{'runtime': 12},0.96,12.948718786239624,0.9891304347826086,0.98,1e-05,199.0,1701878953.3018858,0,GIN,2,HotIn,32,32,1,100
919,199.0,{'runtime': 10},0.76,10.973416805267334,0.6413043478260869,0.77,1e-05,199.0,1701878951.8312929,0,GCN,2,HotIn,32,32,0,100
920,199.0,{'runtime': 8},0.96,8.974563121795654,0.967391304347826,1.0,1e-05,199.0,1701878931.680886,0,GlobalAttentionNet,1,HotIn,32,32,1,100
921,199.0,{'runtime': 8},0.92,9.23758101463318,0.8695652173913043,0.98,1e-05,199.0,1701878930.958467,0,SAGPool,1,HotIn,32,32,1,100
922,199.0,{'runtime': 8},0.88,9.001149892807007,0.9456521739130436,1.0,1e-05,199.0,1701878931.092438,0,GlobalAttentionNet,1,HotIn,32,32,0,100
923,199.0,{'runtime': 8},0.92,9.01941728591919,0.8478260869565217,0.96,1e-05,199.0,1701878930.8949592,0,SAGPool,1,HotIn,32,32,0,100
924,199.0,{'runtime': 9},0.76,10.527878046035768,0.6847826086956522,0.78,1e-05,199.0,1701878930.371371,0,GCN,1,HotIn,32,32,1,100
925,199.0,{'runtime': 9},0.76,10.57163405418396,0.7282608695652174,0.79,1e-05,199.0,1701878930.131839,0,GCN,1,HotIn,32,32,0,100
926,199.0,{'runtime': 10},1.0,11.697082042694092,0.9891304347826086,1.0,1e-05,199.0,1701878930.743398,0,GIN,1,HotIn,32,32,1,100
927,199.0,{'runtime': 11},0.96,11.943618059158323,1.0,1.0,1e-05,199.0,1701878930.630847,0,GIN,1,HotIn,32,32,0,100
928,199.0,{'runtime': 9},0.92,10.772542953491213,0.9456521739130436,1.0,1e-05,199.0,1701878911.468838,0,GlobalAttentionNet,4,HotIn,32,16,1,100
929,199.0,{'runtime': 10},0.76,10.883702039718628,0.7608695652173914,0.9,1e-05,199.0,1701878911.555113,0,GlobalAttentionNet,4,HotIn,32,16,0,100
930,199.0,{'runtime': 11},0.64,11.781053066253662,0.7065217391304348,0.65,1e-05,199.0,1701878909.341869,0,GCN,4,HotIn,32,16,0,100
931,199.0,{'runtime': 11},0.92,11.762299060821531,0.9130434782608696,1.0,1e-05,199.0,1701878910.850081,0,SAGPool,4,HotIn,32,16,1,100
932,199.0,{'runtime': 10},0.64,11.52212691307068,0.7065217391304348,0.65,1e-05,199.0,1701878909.795847,0,GCN,4,HotIn,32,16,1,100
933,199.0,{'runtime': 11},0.96,11.88667106628418,0.9239130434782608,1.0,1e-05,199.0,1701878911.021462,0,SAGPool,4,HotIn,32,16,0,100
934,148.0,,0.92,14.899903059005736,0.9782608695652174,0.95,1e-05,148.0,1701878909.9342542,0,GIN,4,HotIn,32,16,1,100
935,199.0,{'runtime': 15},0.96,16.467421054840088,0.9782608695652174,0.99,1e-05,199.0,1701878911.140917,0,GIN,4,HotIn,32,16,0,100
936,199.0,{'runtime': 8},0.84,9.372433185577393,0.9456521739130436,1.0,1e-05,199.0,1701878886.145666,0,GlobalAttentionNet,3,HotIn,32,16,0,100
937,199.0,{'runtime': 8},0.92,9.221330881118774,0.9456521739130436,1.0,1e-05,199.0,1701878886.552264,0,GlobalAttentionNet,3,HotIn,32,16,1,100
938,199.0,{'runtime': 11},0.96,11.741626024246216,0.9239130434782608,1.0,1e-05,199.0,1701878885.330915,0,SAGPool,3,HotIn,32,16,0,100
939,199.0,{'runtime': 10},0.96,11.74016284942627,0.9130434782608696,0.97,1e-05,199.0,1701878885.71186,0,SAGPool,3,HotIn,32,16,1,100
940,199.0,{'runtime': 10},0.64,11.295614004135132,0.7065217391304348,0.65,1e-05,199.0,1701878884.68523,0,GCN,3,HotIn,32,16,1,100
941,199.0,{'runtime': 13},0.88,13.901190042495728,0.782608695652174,0.91,1e-05,199.0,1701878885.30851,0,GIN,3,HotIn,32,16,1,100
942,199.0,{'runtime': 10},0.64,11.554198026657104,0.7065217391304348,0.65,1e-05,199.0,1701878883.767174,0,GCN,3,HotIn,32,16,0,100
943,199.0,{'runtime': 14},0.96,15.045973777770996,0.9565217391304348,0.96,1e-05,199.0,1701878883.944466,0,GIN,3,HotIn,32,16,0,100
944,199.0,{'runtime': 8},0.92,10.02688694000244,0.9565217391304348,1.0,1e-05,199.0,1701878862.5270689,0,GlobalAttentionNet,2,HotIn,32,16,0,100
945,199.0,{'runtime': 8},0.92,9.691695928573608,0.9456521739130436,1.0,1e-05,199.0,1701878862.389712,0,GlobalAttentionNet,2,HotIn,32,16,1,100
946,199.0,{'runtime': 8},0.96,9.888329029083252,0.9347826086956522,0.99,1e-05,199.0,1701878861.671675,0,SAGPool,2,HotIn,32,16,1,100
947,199.0,{'runtime': 9},0.92,9.8780620098114,0.8478260869565217,0.96,1e-05,199.0,1701878862.000097,0,SAGPool,2,HotIn,32,16,0,100
948,199.0,{'runtime': 9},0.64,10.640363931655884,0.7065217391304348,0.65,1e-05,199.0,1701878861.339365,0,GCN,2,HotIn,32,16,1,100
949,199.0,{'runtime': 9},0.76,11.59381103515625,0.6413043478260869,0.69,1e-05,199.0,1701878861.290833,0,GCN,2,HotIn,32,16,0,100
950,199.0,{'runtime': 12},0.96,13.43631625175476,0.9891304347826086,0.96,1e-05,199.0,1701878861.1558242,0,GIN,2,HotIn,32,16,1,100
951,199.0,{'runtime': 11},0.96,12.780683994293211,0.9891304347826086,1.0,1e-05,199.0,1701878860.079384,0,GIN,2,HotIn,32,16,0,100
952,199.0,{'runtime': 7},0.84,8.38034701347351,0.8695652173913043,0.97,1e-05,199.0,1701878838.439979,0,GlobalAttentionNet,1,HotIn,32,16,1,100
953,199.0,{'runtime': 8},0.84,8.724159955978394,0.8260869565217391,0.94,1e-05,199.0,1701878837.969218,0,SAGPool,1,HotIn,32,16,1,100
954,199.0,{'runtime': 7},0.92,8.488044023513794,0.9347826086956522,0.99,1e-05,199.0,1701878838.309542,0,GlobalAttentionNet,1,HotIn,32,16,0,100
955,199.0,{'runtime': 8},0.88,9.016971826553345,0.8695652173913043,0.91,1e-05,199.0,1701878837.4861388,0,SAGPool,1,HotIn,32,16,0,100
956,199.0,{'runtime': 9},0.72,10.220283031463625,0.6630434782608695,0.77,1e-05,199.0,1701878836.895948,0,GCN,1,HotIn,32,16,1,100
957,199.0,{'runtime': 9},0.76,10.476676940917969,0.6739130434782609,0.77,1e-05,199.0,1701878836.453376,0,GCN,1,HotIn,32,16,0,100
958,199.0,{'runtime': 10},1.0,11.802547931671144,1.0,0.99,1e-05,199.0,1701878836.4449658,0,GIN,1,HotIn,32,16,0,100
959,199.0,{'runtime': 11},0.92,11.906009197235107,0.9891304347826086,1.0,1e-05,199.0,1701878836.505942,0,GIN,1,HotIn,32,16,1,100
960,199.0,{'runtime': 7},1.0,8.564574003219604,0.9565217391304348,1.0,1e-05,199.0,1701878817.059031,4,GlobalAttentionNet,4,HotIn,32,64,1,50
961,199.0,{'runtime': 8},1.0,8.715224981307983,0.9565217391304348,1.0,1e-05,199.0,1701878816.60386,4,GlobalAttentionNet,4,HotIn,32,64,0,50
962,199.0,{'runtime': 10},1.0,11.19187307357788,0.9239130434782608,1.0,1e-05,199.0,1701878816.137192,4,SAGPool,4,HotIn,32,64,0,50
963,199.0,{'runtime': 10},1.0,11.006977081298828,0.8913043478260869,1.0,1e-05,199.0,1701878816.335658,4,SAGPool,4,HotIn,32,64,1,50
964,199.0,{'runtime': 9},0.6666666666666666,10.397103309631348,0.6521739130434783,0.7450980392156863,1e-05,199.0,1701878814.1871302,4,GCN,4,HotIn,32,64,0,50
965,199.0,{'runtime': 9},0.6666666666666666,10.330347061157228,0.6304347826086957,0.6470588235294118,1e-05,199.0,1701878814.226496,4,GCN,4,HotIn,32,64,1,50
966,199.0,{'runtime': 12},1.0,13.607013940811155,0.9565217391304348,1.0,1e-05,199.0,1701878815.6510348,4,GIN,4,HotIn,32,64,1,50
967,199.0,{'runtime': 12},1.0,13.655521154403688,0.967391304347826,1.0,1e-05,199.0,1701878815.4714491,4,GIN,4,HotIn,32,64,0,50
968,199.0,{'runtime': 8},1.0,8.97839879989624,0.9239130434782608,0.9803921568627452,1e-05,199.0,1701878792.8946218,4,GlobalAttentionNet,3,HotIn,32,64,1,50
969,199.0,{'runtime': 8},1.0,9.008809089660645,0.9565217391304348,1.0,1e-05,199.0,1701878792.7480671,4,GlobalAttentionNet,3,HotIn,32,64,0,50
970,199.0,{'runtime': 9},1.0,9.80560302734375,0.9021739130434784,1.0,1e-05,199.0,1701878793.22643,4,SAGPool,3,HotIn,32,64,1,50
971,199.0,{'runtime': 9},1.0,9.884413242340088,0.8369565217391305,1.0,1e-05,199.0,1701878793.0563571,4,SAGPool,3,HotIn,32,64,0,50
972,199.0,{'runtime': 9},0.6666666666666666,9.997688055038452,0.6195652173913043,0.7450980392156863,1e-05,199.0,1701878791.275135,4,GCN,3,HotIn,32,64,0,50
973,199.0,{'runtime': 8},0.6666666666666666,9.544241189956663,0.6413043478260869,0.7450980392156863,1e-05,199.0,1701878792.2021902,4,GCN,3,HotIn,32,64,1,50
974,199.0,{'runtime': 11},1.0,11.948443174362184,0.9782608695652174,1.0,1e-05,199.0,1701878792.703374,4,GIN,3,HotIn,32,64,1,50
975,199.0,{'runtime': 12},1.0,12.992767095565796,0.9782608695652174,1.0,1e-05,199.0,1701878790.052843,4,GIN,3,HotIn,32,64,0,50
976,199.0,{'runtime': 7},1.0,8.164890050888062,0.9565217391304348,1.0,1e-05,199.0,1701878770.293678,4,GlobalAttentionNet,2,HotIn,32,64,0,50
977,199.0,{'runtime': 7},1.0,8.255823135375977,0.8804347826086957,1.0,1e-05,199.0,1701878770.048942,4,SAGPool,2,HotIn,32,64,1,50
978,199.0,{'runtime': 7},1.0,8.204171180725098,0.9456521739130436,1.0,1e-05,199.0,1701878770.437178,4,GlobalAttentionNet,2,HotIn,32,64,1,50
979,199.0,{'runtime': 7},0.6666666666666666,8.612117052078247,0.6521739130434783,0.803921568627451,1e-05,199.0,1701878769.532577,4,GCN,2,HotIn,32,64,1,50
980,199.0,{'runtime': 7},1.0,8.415932893753052,0.8804347826086957,1.0,1e-05,199.0,1701878769.641258,4,SAGPool,2,HotIn,32,64,0,50
981,199.0,{'runtime': 8},0.6666666666666666,9.262840747833252,0.6739130434782609,0.8431372549019608,1e-05,199.0,1701878769.2803478,4,GCN,2,HotIn,32,64,0,50
982,199.0,{'runtime': 10},1.0,10.939236164093018,0.967391304347826,1.0,1e-05,199.0,1701878769.538252,4,GIN,2,HotIn,32,64,1,50
983,199.0,{'runtime': 10},1.0,11.273983240127563,0.967391304347826,1.0,1e-05,199.0,1701878765.8070982,4,GIN,2,HotIn,32,64,0,50
984,199.0,{'runtime': 7},1.0,7.634761810302734,0.9130434782608696,1.0,1e-05,199.0,1701878747.471963,4,GlobalAttentionNet,1,HotIn,32,64,0,50
985,199.0,{'runtime': 6},1.0,7.616806983947754,0.9565217391304348,1.0,1e-05,199.0,1701878747.457994,4,GlobalAttentionNet,1,HotIn,32,64,1,50
986,199.0,{'runtime': 6},1.0,7.545452117919922,0.8478260869565217,0.9607843137254902,1e-05,199.0,1701878747.0003572,4,SAGPool,1,HotIn,32,64,1,50
987,199.0,{'runtime': 7},0.6666666666666666,8.15494418144226,0.6739130434782609,0.803921568627451,1e-05,199.0,1701878746.9467242,4,GCN,1,HotIn,32,64,1,50
988,199.0,{'runtime': 7},1.0,7.777902841567993,0.8260869565217391,0.9803921568627452,1e-05,199.0,1701878747.01715,4,SAGPool,1,HotIn,32,64,0,50
989,199.0,{'runtime': 8},1.0,8.923999786376953,0.9782608695652174,1.0,1e-05,199.0,1701878746.740198,4,GIN,1,HotIn,32,64,1,50
990,199.0,{'runtime': 7},0.75,8.255491971969604,0.6956521739130435,0.8235294117647058,1e-05,199.0,1701878746.414392,4,GCN,1,HotIn,32,64,0,50
991,199.0,{'runtime': 9},1.0,10.217314720153809,0.967391304347826,1.0,1e-05,199.0,1701878743.4858408,4,GIN,1,HotIn,32,64,0,50
992,199.0,{'runtime': 7},1.0,8.218504905700684,0.9347826086956522,1.0,1e-05,199.0,1701878719.609112,4,GlobalAttentionNet,4,HotIn,32,32,1,50
993,152.0,,0.8333333333333334,8.104459047317505,0.7608695652173914,0.8823529411764706,1e-05,152.0,1701878718.305373,4,GlobalAttentionNet,4,HotIn,32,32,0,50
994,199.0,{'runtime': 9},1.0,10.86481785774231,0.8913043478260869,1.0,1e-05,199.0,1701878718.292539,4,SAGPool,4,HotIn,32,32,1,50
995,199.0,{'runtime': 8},0.9166666666666666,9.79621195793152,0.7065217391304348,0.6274509803921569,1e-05,199.0,1701878715.960067,4,GCN,4,HotIn,32,32,0,50
996,170.0,,1.0,10.140269994735718,0.9456521739130436,1.0,1e-05,170.0,1701878716.73264,4,SAGPool,4,HotIn,32,32,0,50
997,199.0,{'runtime': 9},0.9166666666666666,10.495448112487791,0.7065217391304348,0.6274509803921569,1e-05,199.0,1701878717.059852,4,GCN,4,HotIn,32,32,1,50
998,132.0,,1.0,10.57240915298462,0.967391304347826,1.0,1e-05,132.0,1701878716.730648,4,GIN,4,HotIn,32,32,1,50
999,193.0,,0.9166666666666666,12.641356945037842,0.967391304347826,0.9803921568627452,1e-05,193.0,1701878716.844255,4,GIN,4,HotIn,32,32,0,50
1000,199.0,{'runtime': 8},1.0,8.576560974121094,0.9565217391304348,1.0,1e-05,199.0,1701878695.502023,4,GlobalAttentionNet,3,HotIn,32,32,1,50
1001,199.0,{'runtime': 8},1.0,9.34152603149414,0.8586956521739131,1.0,1e-05,199.0,1701878695.674106,4,SAGPool,3,HotIn,32,32,1,50
1002,199.0,{'runtime': 8},1.0,8.961798906326294,0.9456521739130436,1.0,1e-05,199.0,1701878695.180672,4,GlobalAttentionNet,3,HotIn,32,32,0,50
1003,199.0,{'runtime': 9},1.0,9.664506196975708,0.7934782608695652,0.9607843137254902,1e-05,199.0,1701878695.611658,4,SAGPool,3,HotIn,32,32,0,50
1004,199.0,{'runtime': 10},1.0,11.087720155715942,0.967391304347826,1.0,1e-05,199.0,1701878695.7807071,4,GIN,3,HotIn,32,32,1,50
1005,199.0,{'runtime': 9},0.6666666666666666,9.752865076065063,0.6521739130434783,0.7058823529411765,1e-05,199.0,1701878694.205326,4,GCN,3,HotIn,32,32,0,50
1006,199.0,{'runtime': 9},0.6666666666666666,9.63925290107727,0.6195652173913043,0.6666666666666666,1e-05,199.0,1701878694.264462,4,GCN,3,HotIn,32,32,1,50
1007,199.0,{'runtime': 10},0.9166666666666666,11.421205043792725,0.8586956521739131,0.9803921568627452,1e-05,199.0,1701878695.464756,4,GIN,3,HotIn,32,32,0,50
1008,199.0,{'runtime': 7},0.8333333333333334,8.064373254776001,0.8586956521739131,0.9019607843137256,1e-05,199.0,1701878673.820716,4,GlobalAttentionNet,2,HotIn,32,32,1,50
1009,199.0,{'runtime': 7},0.9166666666666666,8.068432092666626,0.8478260869565217,0.9803921568627452,1e-05,199.0,1701878673.633558,4,SAGPool,2,HotIn,32,32,1,50
1010,199.0,{'runtime': 7},0.9166666666666666,8.068432092666626,0.8478260869565217,0.9803921568627452,1e-05,199.0,1701878673.633558,4,SAGPool,2,HotIn,32,32,1,50
1011,199.0,{'runtime': 9},1.0,10.20701789855957,0.967391304347826,1.0,1e-05,199.0,1701878673.289531,4,GIN,2,HotIn,32,32,1,50
1012,199.0,{'runtime': 8},0.6666666666666666,9.189334869384766,0.6195652173913043,0.7450980392156863,1e-05,199.0,1701878672.82109,4,GCN,2,HotIn,32,32,0,50
1013,199.0,{'runtime': 8},0.6666666666666666,8.545101165771484,0.6521739130434783,0.6862745098039216,1e-05,199.0,1701878672.9657202,4,GCN,2,HotIn,32,32,1,50
1014,199.0,{'runtime': 7},0.9166666666666666,8.082134008407593,0.8695652173913043,1.0,1e-05,199.0,1701878672.680385,4,SAGPool,2,HotIn,32,32,0,50
1015,199.0,{'runtime': 10},1.0,11.529780864715576,0.9782608695652174,1.0,1e-05,199.0,1701878670.676364,4,GIN,2,HotIn,32,32,0,50
1016,199.0,{'runtime': 6},1.0,6.712069034576416,0.8913043478260869,1.0,1e-05,199.0,1701878653.940418,4,GlobalAttentionNet,1,HotIn,32,32,1,50
1017,199.0,{'runtime': 7},1.0,7.733018159866333,0.9239130434782608,1.0,1e-05,199.0,1701878652.556208,4,GlobalAttentionNet,1,HotIn,32,32,0,50
1018,199.0,{'runtime': 7},0.9166666666666666,7.882302284240723,0.8586956521739131,0.9215686274509804,1e-05,199.0,1701878651.6723242,4,SAGPool,1,HotIn,32,32,0,50
1019,199.0,{'runtime': 7},0.9166666666666666,7.979471921920776,0.8695652173913043,0.9607843137254902,1e-05,199.0,1701878651.989512,4,SAGPool,1,HotIn,32,32,1,50
1020,199.0,{'runtime': 7},0.6666666666666666,8.391526222229004,0.6847826086956522,0.803921568627451,1e-05,199.0,1701878651.3817332,4,GCN,1,HotIn,32,32,0,50
1021,199.0,{'runtime': 7},0.9166666666666666,7.979471921920776,0.8695652173913043,0.9607843137254902,1e-05,199.0,1701878651.989512,4,SAGPool,1,HotIn,32,32,1,50
1022,199.0,{'runtime': 8},1.0,9.082736015319824,0.9565217391304348,1.0,1e-05,199.0,1701878651.549668,4,GIN,1,HotIn,32,32,1,50
1023,199.0,{'runtime': 8},1.0,9.387999057769775,0.9782608695652174,1.0,1e-05,199.0,1701878650.934103,4,GIN,1,HotIn,32,32,0,50
1024,199.0,{'runtime': 6},0.8333333333333334,7.0250160694122314,0.6956521739130435,0.803921568627451,1e-05,199.0,1701878635.002426,4,GlobalAttentionNet,4,HotIn,32,16,1,50
1025,199.0,{'runtime': 6},0.8333333333333334,7.043137073516846,0.8260869565217391,0.9019607843137256,1e-05,199.0,1701878634.876449,4,GlobalAttentionNet,4,HotIn,32,16,0,50
1026,199.0,{'runtime': 7},1.0,8.152055978775024,0.8804347826086957,1.0,1e-05,199.0,1701878634.383064,4,SAGPool,4,HotIn,32,16,1,50
1027,199.0,{'runtime': 9},0.9166666666666666,10.01765489578247,0.782608695652174,0.8431372549019608,1e-05,199.0,1701878633.125957,4,SAGPool,4,HotIn,32,16,0,50
1028,199.0,{'runtime': 9},0.9166666666666666,9.703421115875244,0.7065217391304348,0.6274509803921569,1e-05,199.0,1701878631.392794,4,GCN,4,HotIn,32,16,0,50
1029,199.0,{'runtime': 11},0.9166666666666666,11.575922012329102,0.8804347826086957,0.9803921568627452,1e-05,199.0,1701878632.644347,4,GIN,4,HotIn,32,16,1,50
1030,199.0,{'runtime': 9},0.9166666666666666,9.695553064346312,0.7065217391304348,0.6274509803921569,1e-05,199.0,1701878631.824453,4,GCN,4,HotIn,32,16,1,50
1031,199.0,{'runtime': 11},1.0,11.83794093132019,0.9239130434782608,1.0,1e-05,199.0,1701878632.496219,4,GIN,4,HotIn,32,16,0,50
1032,199.0,{'runtime': 7},1.0,8.501244068145752,0.9456521739130436,1.0,1e-05,199.0,1701878612.411829,4,GlobalAttentionNet,3,HotIn,32,16,1,50
1033,199.0,{'runtime': 8},0.9166666666666666,8.725926876068115,0.9782608695652174,0.9803921568627452,1e-05,199.0,1701878611.613267,4,GlobalAttentionNet,3,HotIn,32,16,0,50
1034,199.0,{'runtime': 8},1.0,9.275974988937378,0.8695652173913043,0.9411764705882352,1e-05,199.0,1701878612.113912,4,SAGPool,3,HotIn,32,16,1,50
1035,199.0,{'runtime': 8},0.9166666666666666,8.890200138092041,0.7065217391304348,0.6274509803921569,1e-05,199.0,1701878611.0195782,4,GCN,3,HotIn,32,16,1,50
1036,199.0,{'runtime': 8},1.0,9.36920428276062,0.8478260869565217,0.9411764705882352,1e-05,199.0,1701878612.1599302,4,SAGPool,3,HotIn,32,16,0,50
1037,199.0,{'runtime': 8},0.9166666666666666,9.283684015274048,0.7065217391304348,0.6274509803921569,1e-05,199.0,1701878611.408891,4,GCN,3,HotIn,32,16,0,50
1038,199.0,{'runtime': 10},0.9166666666666666,10.813039064407349,0.9782608695652174,0.9803921568627452,1e-05,199.0,1701878612.443973,4,GIN,3,HotIn,32,16,1,50
1039,199.0,{'runtime': 10},1.0,11.234971046447754,0.9347826086956522,1.0,1e-05,199.0,1701878611.955811,4,GIN,3,HotIn,32,16,0,50
1040,199.0,{'runtime': 7},1.0,7.983381032943726,0.9130434782608696,0.9803921568627452,1e-05,199.0,1701878591.066688,4,GlobalAttentionNet,2,HotIn,32,16,1,50
1041,199.0,{'runtime': 7},1.0,8.304186820983887,0.9782608695652174,0.9411764705882352,1e-05,199.0,1701878590.242056,4,GlobalAttentionNet,2,HotIn,32,16,0,50
1042,199.0,{'runtime': 7},0.9166666666666666,8.295435190200806,0.8478260869565217,0.9803921568627452,1e-05,199.0,1701878590.451317,4,SAGPool,2,HotIn,32,16,1,50
1043,199.0,{'runtime': 8},0.75,8.798961162567139,0.6521739130434783,0.6470588235294118,1e-05,199.0,1701878590.181034,4,GCN,2,HotIn,32,16,1,50
1044,199.0,{'runtime': 8},0.75,8.863929033279419,0.6304347826086957,0.6470588235294118,1e-05,199.0,1701878589.615691,4,GCN,2,HotIn,32,16,0,50
1045,199.0,{'runtime': 9},0.9166666666666666,9.914809942245483,0.8260869565217391,0.9411764705882352,1e-05,199.0,1701878590.592192,4,GIN,2,HotIn,32,16,1,50
1046,199.0,{'runtime': 7},1.0,8.471224069595337,0.8369565217391305,0.9411764705882352,1e-05,199.0,1701878589.853097,4,SAGPool,2,HotIn,32,16,0,50
1047,199.0,{'runtime': 9},1.0,10.583380222320557,0.967391304347826,1.0,1e-05,199.0,1701878590.381925,4,GIN,2,HotIn,32,16,0,50
1048,199.0,{'runtime': 7},1.0,7.770895957946777,0.967391304347826,0.9411764705882352,1e-05,199.0,1701878569.668025,4,GlobalAttentionNet,1,HotIn,32,16,1,50
1049,199.0,{'runtime': 7},0.8333333333333334,7.950616121292114,0.7717391304347826,0.7843137254901961,1e-05,199.0,1701878569.1422322,4,SAGPool,1,HotIn,32,16,1,50
1050,199.0,{'runtime': 7},0.8333333333333334,8.267050981521606,0.7717391304347826,0.7843137254901961,1e-05,199.0,1701878568.956235,4,SAGPool,1,HotIn,32,16,0,50
1051,199.0,{'runtime': 7},1.0,7.893986940383911,0.9347826086956522,0.8823529411764706,1e-05,199.0,1701878569.103632,4,GlobalAttentionNet,1,HotIn,32,16,0,50
1052,199.0,{'runtime': 7},0.75,8.353353023529053,0.6956521739130435,0.6862745098039216,1e-05,199.0,1701878568.713064,4,GCN,1,HotIn,32,16,0,50
1053,199.0,{'runtime': 8},1.0,9.34318494796753,0.9565217391304348,0.9803921568627452,1e-05,199.0,1701878568.210044,4,GIN,1,HotIn,32,16,0,50
1054,199.0,{'runtime': 8},1.0,8.942864894866943,0.9782608695652174,1.0,1e-05,199.0,1701878568.658278,4,GIN,1,HotIn,32,16,1,50
1055,199.0,{'runtime': 7},0.6666666666666666,8.443382978439331,0.6304347826086957,0.6862745098039216,1e-05,199.0,1701878568.833112,4,GCN,1,HotIn,32,16,1,50
1056,199.0,{'runtime': 9},0.8333333333333334,10.264682054519652,0.9565217391304348,1.0,1e-05,199.0,1701878549.70704,3,SAGPool,4,HotIn,32,64,1,50
1057,199.0,{'runtime': 8},1.0,9.507014036178589,0.967391304347826,1.0,1e-05,199.0,1701878549.333765,3,GlobalAttentionNet,4,HotIn,32,64,1,50
1058,199.0,{'runtime': 9},1.0,9.532246828079224,0.9565217391304348,1.0,1e-05,199.0,1701878549.2928169,3,GlobalAttentionNet,4,HotIn,32,64,0,50
1059,199.0,{'runtime': 9},0.6666666666666666,9.887938976287842,0.7065217391304348,0.6862745098039216,1e-05,199.0,1701878548.455051,3,GCN,4,HotIn,32,64,0,50
1060,199.0,{'runtime': 9},0.6666666666666666,9.74804425239563,0.7065217391304348,0.6862745098039216,1e-05,199.0,1701878548.9815192,3,GCN,4,HotIn,32,64,1,50
1061,199.0,{'runtime': 9},0.8333333333333334,10.130699157714844,0.8913043478260869,1.0,1e-05,199.0,1701878549.868163,3,SAGPool,4,HotIn,32,64,0,50
1062,199.0,{'runtime': 13},1.0,14.241841077804564,0.9782608695652174,1.0,1e-05,199.0,1701878548.443076,3,GIN,4,HotIn,32,64,1,50
1063,199.0,{'runtime': 12},0.9166666666666666,13.457756996154783,0.9021739130434784,1.0,1e-05,199.0,1701878546.433362,3,GIN,4,HotIn,32,64,0,50
1064,199.0,{'runtime': 7},1.0,7.923201084136963,0.9565217391304348,1.0,1e-05,199.0,1701878526.404866,3,GlobalAttentionNet,3,HotIn,32,64,1,50
1065,199.0,{'runtime': 7},0.9166666666666666,8.457933902740479,0.9782608695652174,1.0,1e-05,199.0,1701878526.5846689,3,SAGPool,3,HotIn,32,64,1,50
1066,199.0,{'runtime': 8},0.9166666666666666,8.849571943283081,0.8913043478260869,1.0,1e-05,199.0,1701878526.428446,3,SAGPool,3,HotIn,32,64,0,50
1067,199.0,{'runtime': 7},1.0,7.887356042861939,0.9456521739130436,1.0,1e-05,199.0,1701878526.155414,3,GlobalAttentionNet,3,HotIn,32,64,0,50
1068,199.0,{'runtime': 9},0.6666666666666666,10.290074110031128,0.7065217391304348,0.7254901960784313,1e-05,199.0,1701878524.129476,3,GCN,3,HotIn,32,64,1,50
1069,199.0,{'runtime': 9},0.6666666666666666,10.346672058105469,0.7065217391304348,0.7254901960784313,1e-05,199.0,1701878523.176363,3,GCN,3,HotIn,32,64,0,50
1070,199.0,{'runtime': 9},0.6666666666666666,10.346672058105469,0.7065217391304348,0.7254901960784313,1e-05,199.0,1701878523.176363,3,GCN,3,HotIn,32,64,0,50
1071,199.0,{'runtime': 11},1.0,11.825700998306274,0.9782608695652174,1.0,1e-05,199.0,1701878524.073925,3,GIN,3,HotIn,32,64,0,50
1072,199.0,{'runtime': 7},1.0,7.768772840499878,0.9565217391304348,1.0,1e-05,199.0,1701878504.3535008,3,GlobalAttentionNet,2,HotIn,32,64,1,50
1073,199.0,{'runtime': 7},1.0,7.833003044128418,0.9565217391304348,1.0,1e-05,199.0,1701878504.369442,3,GlobalAttentionNet,2,HotIn,32,64,0,50
1074,199.0,{'runtime': 8},0.9166666666666666,8.89743185043335,0.9021739130434784,1.0,1e-05,199.0,1701878503.1307468,3,SAGPool,2,HotIn,32,64,1,50
