train_acc,train_loss,val_acc,test_acc,test_acc_std,lr,epoch,model,layers,hidden_dims,total_epochs,runtime,test_size,val_size,train_size,representation
0.9014084507042254,3.970741830766201,0.84375,0.9047619047619048,0.0,1e-05,145,GINE,5,32,200,34.90068602561951,6,32,284,node_only
0.9577464788732394,0.21844226167013403,1.0,1.0,0.0,1e-05,129,GINE,5,32,200,27.159337997436523,6,32,284,node_edge
0.9577464788732394,0.11904807418613927,1.0,1.0,0.0,1e-05,130,GINE,5,32,200,31.567220211029053,6,32,284,edge_based
0.954225352112676,1.487473452463746,0.96875,0.9821428571428572,0.005952380952380988,1e-05,125,GINE,5,32,200,28.78585934638977,6,32,284,Klog
0.8838028169014085,3.588389962911606,0.78125,0.9107142857142857,0.005952380952380931,1e-05,123,GINE,5,64,200,38.7376492023468,6,32,284,node_only
0.9577464788732394,0.3390872555610258,0.8125,1.0,0.0,1e-05,126,GINE,5,64,200,30.743138551712036,6,32,284,node_edge
0.9577464788732394,0.28503901275689714,1.0,1.0,0.0,1e-05,131,GINE,5,64,200,41.422932386398315,6,32,284,edge_based
0.9507042253521126,1.5580826387740672,0.9375,0.9761904761904762,0.023809523809523836,1e-05,125,GINE,5,64,200,34.394824385643005,6,32,284,Klog
0.6971830985915493,8.889351487159729,0.65625,0.7797619047619048,0.005952380952380931,1e-05,131,GINE,7,32,200,44.40635299682617,6,32,284,node_only
0.954225352112676,0.45234488183632493,0.96875,0.9940476190476191,0.005952380952380931,1e-05,141,GINE,7,32,200,38.77720093727112,6,32,284,node_edge
0.9577464788732394,0.07763814969803207,0.9375,1.0,0.0,1e-05,136,GINE,7,32,200,44.7188184261322,6,32,284,edge_based
0.9577464788732394,0.06333578863996081,1.0,1.0,0.0,1e-05,136,GINE,7,32,200,41.18298304080963,6,32,284,Klog
0.6795774647887324,10.293897032737732,0.625,0.7559523809523809,0.06547619047619047,1e-05,136,GINE,7,64,200,56.06499397754669,6,32,284,node_only
0.9577464788732394,0.01666738527273992,1.0,0.9880952380952381,0.011904761904761918,1e-05,134,GINE,7,64,200,46.82925093173981,6,32,284,node_edge
0.9577464788732394,0.5293060143012553,1.0,1.0,0.0,1e-05,134,GINE,7,64,200,60.14621543884277,6,32,284,edge_based
0.9366197183098591,1.7302942444221117,0.84375,0.9761904761904763,0.011904761904761918,1e-05,134,GINE,7,64,200,51.90205657482147,6,32,284,Klog
0.6654929577464789,10.195772290229797,0.59375,0.7678571428571429,0.029761904761904767,1e-05,135,GINE,9,32,200,59.08727812767029,6,32,284,node_only
0.9577464788732394,0.1261492338962853,1.0,0.9940476190476191,0.005952380952380931,1e-05,128,GINE,9,32,200,49.10207796096802,6,32,284,node_edge
0.9577464788732394,0.3352711381739937,1.0,1.0,0.0,1e-05,135,GINE,9,32,200,58.728147983551025,6,32,284,edge_based
0.9577464788732394,0.45849135605385527,1.0,1.0,0.0,1e-05,133,GINE,9,32,200,54.710325598716736,6,32,284,Klog
0.6373239436619719,11.125252068042755,0.65625,0.6547619047619048,0.0,1e-05,136,GINE,9,64,200,68.37202072143555,6,32,284,node_only
0.9577464788732394,0.02888931957204477,1.0,1.0,0.0,1e-05,130,GINE,9,64,200,51.50306057929993,6,32,284,node_edge
0.9577464788732394,1.1304867304861546,0.9375,1.0,0.0,1e-05,142,GINE,9,64,200,70.65306043624878,6,32,284,edge_based
0.9436619718309859,1.3798295678570867,0.9375,0.9761904761904762,0.0,1e-05,126,GINE,9,64,200,63.117613554000854,6,32,284,Klog
0.9507042253521126,0.4003530409827345,0.84375,0.9226190476190477,0.005952380952380988,1e-05,134,GCN,5,32,200,11.32611858844757,6,32,284,node_only
0.9577464788732394,0.012534390982693822,0.96875,0.9880952380952381,0.011904761904761918,1e-05,128,GCN,5,32,200,8.04219937324524,6,32,284,node_edge
0.8873239436619719,4.35388145595789,0.875,0.9404761904761905,0.059523809523809534,1e-05,124,GCN,5,32,200,10.983336091041565,6,32,284,edge_based
0.9366197183098591,1.151471155550098,0.90625,0.9880952380952381,0.0,1e-05,123,GCN,5,32,200,8.608986973762512,6,32,284,Klog
0.9471830985915493,0.6941887780685647,0.9375,0.9226190476190477,0.005952380952380988,1e-05,124,GCN,5,64,200,11.792312026023865,6,32,284,node_only
0.9577464788732394,0.018292856805317115,0.96875,0.9940476190476191,0.005952380952380931,1e-05,125,GCN,5,64,200,8.730462431907654,6,32,284,node_edge
0.9577464788732394,0.01989748549726711,1.0,0.9404761904761905,0.059523809523809534,1e-05,134,GCN,5,64,200,13.003175020217896,6,32,284,edge_based
0.9471830985915493,0.6381001731751894,0.875,0.9702380952380952,0.005952380952380931,1e-05,137,GCN,5,64,200,11.874465107917786,6,32,284,Klog
0.9401408450704225,1.0292213061729854,0.875,0.9166666666666667,0.011904761904761918,1e-05,136,GCN,7,32,200,13.607826232910156,6,32,284,node_only
0.9577464788732394,0.005577099187728418,0.90625,0.9880952380952381,0.011904761904761918,1e-05,122,GCN,7,32,200,9.060606122016907,6,32,284,node_edge
0.8838028169014085,3.3651903867721558,0.90625,0.9107142857142857,0.029761904761904767,1e-05,123,GCN,7,32,200,13.269774079322815,6,32,284,edge_based
0.9119718309859155,2.0937152663245797,0.96875,0.7321428571428572,0.23214285714285715,1e-05,130,GCN,7,32,200,10.923563003540039,6,32,284,Klog
0.9577464788732394,0.10884555184748024,0.8125,0.9166666666666667,0.011904761904761918,1e-05,136,GCN,7,64,200,16.009319186210632,6,32,284,node_only
0.9577464788732394,0.002470353211832421,0.90625,0.9880952380952381,0.0,1e-05,127,GCN,7,64,200,10.88923442363739,6,32,284,node_edge
0.8802816901408451,3.9934044033288956,0.90625,0.8809523809523809,0.0,1e-05,122,GCN,7,64,200,16.323974132537842,6,32,284,edge_based
0.9119718309859155,1.9160370822064579,0.9375,0.9761904761904762,0.0,1e-05,129,GCN,7,64,200,13.979791045188904,6,32,284,Klog
0.9366197183098591,0.939601044927258,0.90625,0.9107142857142857,0.005952380952380931,1e-05,132,GCN,9,32,200,16.099789142608643,6,32,284,node_only
0.9577464788732394,0.0424106148177823,1.0,0.9940476190476191,0.005952380952380931,1e-05,126,GCN,9,32,200,11.016640543937683,6,32,284,node_edge
0.4964788732394366,11.762346804141998,0.40625,0.5,0.0,1e-05,121,GCN,9,32,200,15.524279475212097,6,32,284,edge_based
0.9330985915492958,1.6933406642638147,0.84375,0.9404761904761905,0.0357142857142857,1e-05,129,GCN,9,32,200,12.71259891986847,6,32,284,Klog
0.9190140845070423,2.52699501439929,0.875,0.9166666666666666,0.0,1e-05,130,GCN,9,64,200,19.503862857818604,6,32,284,node_only
