test_acc,runtime,train_acc,system,representation
0.7380952380952381,1.7439210414886477,0.727848101265823,Tilde,node_only
0.5,0.8730276669999999,0.0,Aleph,node_only
0.5238095238095238,2.8167738914489746,0.550632911392405,Tilde,node_edge
1.0,0.2069277089999999,0.0,Aleph,node_edge
0.5,4.399742841720581,0.5,Tilde,edge_based
0.5,99.546737625,0.0,Aleph,edge_based
0.5238095238095238,4.891992092132568,0.550632911392405,Tilde,Klog
0.5,135.94152462500003,0.0,Aleph,Klog
