train_acc,train_loss,val_acc,test_acc,test_acc_std,lr,epoch,model,layers,hidden_dims,total_epochs,runtime,test_size,val_size,train_size,representation
0.6408450704225352,4.62092399597168,0.75,0.7738095238095237,0.011904761904761918,1e-05,129,GINE,5,32,200,62.71744453907013,3,16,142,node_only
0.8732394366197183,1.4735652208328247,0.8125,0.7976190476190477,0.011904761904761918,1e-05,121,GINE,5,32,200,15.471511006355286,3,16,142,node_edge
0.8028169014084507,2.524424195289612,0.625,0.7380952380952381,0.0,1e-05,123,GINE,5,32,200,16.76159679889679,3,16,142,edge_based
0.8098591549295775,3.1222533881664276,0.875,0.7857142857142857,0.0,1e-05,132,GINE,5,32,200,17.782492756843567,3,16,142,Klog
0.6549295774647887,4.839664489030838,0.6875,0.7738095238095237,0.011904761904761918,1e-05,130,GINE,5,64,200,98.10137510299683,3,16,142,node_only
0.8450704225352113,1.5856021530926228,0.6875,0.7976190476190477,0.035714285714285754,1e-05,133,GINE,5,64,200,21.312907457351685,3,16,142,node_edge
0.8380281690140845,2.350632682442665,0.75,0.75,0.0357142857142857,1e-05,131,GINE,5,64,200,24.098472356796265,3,16,142,edge_based
0.8380281690140845,2.1153354197740555,0.6875,0.75,0.011904761904761862,1e-05,133,GINE,5,64,200,20.981363534927368,3,16,142,Klog
0.647887323943662,4.874926507472992,0.8125,0.7857142857142857,0.023809523809523836,1e-05,140,GINE,7,32,200,94.81401491165161,3,16,142,node_only
0.8169014084507042,2.00045870244503,0.6875,0.8214285714285714,0.011904761904761918,1e-05,127,GINE,7,32,200,21.28290355205536,3,16,142,node_edge
0.8098591549295775,3.379127651453018,0.6875,0.7619047619047619,0.02380952380952378,1e-05,133,GINE,7,32,200,25.96863853931427,3,16,142,edge_based
0.8873239436619719,2.0527105033397675,0.875,0.75,0.011904761904761862,1e-05,126,GINE,7,32,200,26.70411455631256,3,16,142,Klog
0.6267605633802817,4.698695957660675,0.625,0.7738095238095237,0.011904761904761918,1e-05,124,GINE,7,64,200,149.3986780643463,3,16,142,node_only
0.8661971830985915,1.9734146744012833,0.8125,0.7976190476190477,0.035714285714285754,1e-05,130,GINE,7,64,200,35.71538245677948,3,16,142,node_edge
0.852112676056338,3.158094048500061,0.5625,0.75,0.011904761904761862,1e-05,137,GINE,7,64,200,45.36531710624695,3,16,142,edge_based
0.8661971830985915,1.7875410169363022,0.75,0.75,0.011904761904761862,1e-05,133,GINE,7,64,200,42.797929525375366,3,16,142,Klog
0.676056338028169,4.998035371303558,0.6875,0.7738095238095237,0.011904761904761918,1e-05,124,GINE,9,32,200,128.32988321781158,3,16,142,node_only
0.7676056338028169,2.74888713657856,0.875,0.7619047619047619,0.0,1e-05,129,GINE,9,32,200,20.19593644142151,3,16,142,node_edge
0.7746478873239436,3.425901025533676,0.5625,0.7380952380952381,0.02380952380952378,1e-05,125,GINE,9,32,200,25.79049551486969,3,16,142,edge_based
0.8661971830985915,1.751150518655777,0.9375,0.7619047619047619,0.0,1e-05,130,GINE,9,32,200,28.46602499485016,3,16,142,Klog
0.6619718309859155,5.180245459079742,0.5625,0.7619047619047619,0.02380952380952378,1e-05,123,GINE,9,64,200,136.80602180957794,3,16,142,node_only
0.7887323943661971,2.3639283925294876,0.6875,0.8095238095238095,0.023809523809523836,1e-05,121,GINE,9,64,200,24.40582585334778,3,16,142,node_edge
0.795774647887324,3.56149585545063,0.8125,0.8095238095238095,0.047619047619047616,1e-05,129,GINE,9,64,200,30.259464025497437,3,16,142,edge_based
