train_acc,train_loss,val_acc,test_acc,test_acc_std,lr,epoch,model,layers,hidden_dims,total_epochs,runtime,test_size,val_size,train_size,representation
0.6549295774647887,4.458232253789902,0.625,0.7857142857142857,0.0,1e-05,124,SAGPool,5,128,200,35.49607002735138,3,16,142,node_only
0.7605633802816901,2.9078166782855988,0.625,0.7976190476190477,0.011904761904761918,1e-05,130,SAGPool,5,128,200,7.793352007865906,3,16,142,node_edge
0.676056338028169,4.182749301195145,0.625,0.6309523809523809,0.0357142857142857,1e-05,124,SAGPool,5,128,200,8.669809460639954,3,16,142,edge_based
0.6690140845070423,4.428048878908157,0.625,0.7738095238095237,0.011904761904761918,1e-05,122,SAGPool,5,128,200,10.762033820152283,3,16,142,Klog
0.6619718309859155,4.306565850973129,0.75,0.7857142857142857,0.0,1e-05,125,SAGPool,7,128,200,48.91520953178406,3,16,142,node_only
0.8028169014084507,2.30154025554657,0.75,0.7857142857142857,0.0,1e-05,127,SAGPool,7,128,200,10.083913564682007,3,16,142,node_edge
0.7746478873239436,2.719872385263443,0.375,0.6428571428571429,0.0,1e-05,128,SAGPool,7,128,200,11.241009950637817,3,16,142,edge_based
0.7323943661971831,3.208960235118866,0.8125,0.8095238095238095,0.047619047619047616,1e-05,132,SAGPool,7,128,200,14.59122109413147,3,16,142,Klog
0.6408450704225352,4.5939469039440155,0.8125,0.7857142857142857,0.0,1e-05,131,SAGPool,9,128,200,58.67125988006592,3,16,142,node_only
0.7394366197183099,2.310762420296669,0.8125,0.8095238095238095,0.023809523809523836,1e-05,130,SAGPool,9,128,200,12.59537136554718,3,16,142,node_edge
0.6408450704225352,4.025597125291824,0.75,0.6428571428571428,0.047619047619047616,1e-05,125,SAGPool,9,128,200,13.182629585266113,3,16,142,edge_based
0.6619718309859155,4.172854840755463,0.75,0.7857142857142857,0.023809523809523836,1e-05,137,SAGPool,9,128,200,16.68488121032715,3,16,142,Klog
